time.time(), c1pp, c2pp, c1rms, c2rms
1727858825.1062531, 7.793E+00, 2.001E+01, 2.719E+00, 6.962E+00 
1727858825.2184732, 7.807E+00, 1.999E+01, 2.719E+00, 6.963E+00 
1727858825.3343992, 7.793E+00, 2.005E+01, 2.720E+00, 6.963E+00 
1727858825.448208, 7.798E+00, 1.996E+01, 2.719E+00, 6.961E+00 
1727858825.562912, 7.813E+00, 2.004E+01, 2.720E+00, 6.965E+00 
1727858825.677138, 7.798E+00, 2.000E+01, 2.719E+00, 6.962E+00 
1727858825.7950854, 7.798E+00, 2.000E+01, 2.719E+00, 6.964E+00 
1727858825.912257, 7.795E+00, 1.999E+01, 2.719E+00, 6.964E+00 
1727858826.0318024, 7.789E+00, 2.000E+01, 2.719E+00, 6.961E+00 
1727858826.1486518, 7.789E+00, 2.001E+01, 2.719E+00, 6.963E+00 
1727858826.2684612, 7.800E+00, 2.004E+01, 2.719E+00, 6.963E+00 
1727858826.38931, 7.798E+00, 2.000E+01, 2.719E+00, 6.963E+00 
1727858826.5033443, 7.791E+00, 1.999E+01, 2.719E+00, 6.962E+00 
1727858826.6174724, 7.807E+00, 1.998E+01, 2.719E+00, 6.964E+00 
1727858826.7339144, 7.802E+00, 1.999E+01, 2.719E+00, 6.963E+00 
1727858826.858632, 7.793E+00, 1.999E+01, 2.719E+00, 6.962E+00 
1727858826.9757507, 7.800E+00, 2.004E+01, 2.719E+00, 6.964E+00 
1727858827.090267, 7.802E+00, 1.997E+01, 2.719E+00, 6.961E+00 
1727858827.2052395, 7.791E+00, 2.000E+01, 2.719E+00, 6.965E+00 
1727858827.326922, 7.800E+00, 2.000E+01, 2.719E+00, 6.964E+00 
1727858827.4468434, 7.795E+00, 1.996E+01, 2.720E+00, 6.961E+00 
1727858827.563825, 7.795E+00, 1.996E+01, 2.719E+00, 6.964E+00 
1727858827.6793756, 7.798E+00, 2.001E+01, 2.719E+00, 6.964E+00 
1727858827.7981746, 7.804E+00, 2.002E+01, 2.719E+00, 6.964E+00 
1727858827.9129825, 7.807E+00, 2.005E+01, 2.719E+00, 6.962E+00 
