time.time() c1rms c3rms c1pp c3pp
1725460851.8320866 8.6392E-01 1.4077E+00 2.4865E+00 4.0096E+00
1725460852.0403767 8.6389E-01 1.4076E+00 2.4877E+00 4.0096E+00
1725460852.2452555 8.6390E-01 1.4076E+00 2.4865E+00 4.0079E+00
1725460852.4429343 8.6391E-01 1.4076E+00 2.4911E+00 4.0096E+00
1725460852.687585 8.6392E-01 1.4076E+00 2.4911E+00 4.0113E+00
1725460852.9004674 8.6388E-01 1.4076E+00 2.4877E+00 4.0097E+00
1725460853.1069224 8.6392E-01 1.4076E+00 2.4900E+00 4.0096E+00
1725460853.3061814 8.6390E-01 1.4076E+00 2.4865E+00 4.0148E+00
1725460853.51373 8.6385E-01 1.4076E+00 2.4888E+00 4.0148E+00
1725460853.7309842 8.6386E-01 1.4076E+00 2.4865E+00 4.0079E+00
1725460853.9339292 8.6384E-01 1.4076E+00 2.4877E+00 4.0096E+00
1725460854.141059 8.6387E-01 1.4076E+00 2.4877E+00 4.0131E+00
1725460854.347921 8.6381E-01 1.4076E+00 2.4877E+00 4.0147E+00
1725460854.5456986 8.6390E-01 1.4076E+00 2.4922E+00 4.0062E+00
1725460854.7471695 8.6385E-01 1.4076E+00 2.4900E+00 4.0045E+00
1725460854.9552536 8.6387E-01 1.4076E+00 2.4854E+00 4.0063E+00
1725460855.1595492 8.6390E-01 1.4076E+00 2.4865E+00 4.0045E+00
1725460855.3629873 8.6386E-01 1.4076E+00 2.4877E+00 4.0113E+00
1725460855.5659218 8.6390E-01 1.4077E+00 2.4877E+00 4.0063E+00
1725460855.7676053 8.6387E-01 1.4076E+00 2.4888E+00 4.0063E+00
1725460855.9651296 8.6380E-01 1.4077E+00 2.4888E+00 4.0131E+00
1725460856.1785595 8.6384E-01 1.4076E+00 2.4945E+00 4.0113E+00
1725460856.4064734 8.6382E-01 1.4077E+00 2.4900E+00 4.0063E+00
1725460856.6125038 8.6388E-01 1.4077E+00 2.4877E+00 4.0148E+00
1725460856.8175144 8.6392E-01 1.4076E+00 2.4888E+00 4.0129E+00
1725460857.0235631 8.6389E-01 1.4076E+00 2.4865E+00 4.0079E+00
1725460857.230872 8.6385E-01 1.4077E+00 2.4888E+00 4.0044E+00
1725460857.4337993 8.6387E-01 1.4076E+00 2.4888E+00 4.0096E+00
1725460857.6410434 8.6387E-01 1.4076E+00 2.4854E+00 4.0079E+00
1725460857.8388638 8.6383E-01 1.4076E+00 2.4865E+00 4.0129E+00
1725460858.0420082 8.6383E-01 1.4076E+00 2.4854E+00 4.0079E+00
1725460858.2468405 8.6387E-01 1.4077E+00 2.4911E+00 4.0096E+00
1725460858.4444828 8.6387E-01 1.4077E+00 2.4865E+00 4.0079E+00
1725460858.6432047 8.6386E-01 1.4077E+00 2.4888E+00 4.0129E+00
1725460858.8512619 8.6386E-01 1.4076E+00 2.4911E+00 4.0096E+00
1725460859.0477502 8.6383E-01 1.4076E+00 2.4877E+00 4.0096E+00
1725460859.2467465 8.6383E-01 1.4076E+00 2.4877E+00 4.0079E+00
1725460859.5047526 8.6393E-01 1.4077E+00 2.4877E+00 4.0079E+00
1725460859.7112026 8.6387E-01 1.4077E+00 2.4877E+00 4.0113E+00
1725460859.9159167 8.6386E-01 1.4077E+00 2.4877E+00 4.0131E+00
1725460860.126541 8.6384E-01 1.4077E+00 2.4911E+00 4.0113E+00
1725460860.332583 8.6390E-01 1.4076E+00 2.4899E+00 4.0113E+00
1725460860.5304608 8.6385E-01 1.4076E+00 2.4899E+00 4.0096E+00
1725460860.7415757 8.6383E-01 1.4076E+00 2.4865E+00 4.0113E+00
1725460860.95338 8.6388E-01 1.4076E+00 2.4899E+00 4.0147E+00
1725460861.147644 8.6393E-01 1.4076E+00 2.4877E+00 4.0079E+00
1725460861.3560278 8.6395E-01 1.4077E+00 2.4900E+00 4.0079E+00
1725460861.55577 8.6393E-01 1.4076E+00 2.4899E+00 4.0062E+00
1725460861.7587395 8.6387E-01 1.4077E+00 2.4888E+00 4.0097E+00
1725460861.9673533 8.6394E-01 1.4077E+00 2.4899E+00 4.0062E+00
1725460862.18059 8.6391E-01 1.4077E+00 2.4888E+00 4.0129E+00
1725460862.432692 8.6391E-01 1.4077E+00 2.4888E+00 4.0096E+00
1725460862.6387308 8.6388E-01 1.4077E+00 2.4843E+00 4.0079E+00
1725460862.8367295 8.6387E-01 1.4077E+00 2.4865E+00 4.0096E+00
1725460863.0510201 8.6395E-01 1.4077E+00 2.4877E+00 4.0096E+00
1725460863.253508 8.6392E-01 1.4077E+00 2.4865E+00 4.0097E+00
1725460863.4578767 8.6391E-01 1.4078E+00 2.4899E+00 4.0097E+00
1725460863.657287 8.6393E-01 1.4077E+00 2.4888E+00 4.0129E+00
1725460863.8581746 8.6391E-01 1.4077E+00 2.4877E+00 4.0079E+00
1725460864.0656695 8.6395E-01 1.4077E+00 2.4865E+00 4.0062E+00
1725460864.264533 8.6388E-01 1.4077E+00 2.4911E+00 4.0131E+00
1725460864.4697654 8.6389E-01 1.4078E+00 2.4899E+00 4.0079E+00
1725460864.6942308 8.6388E-01 1.4077E+00 2.4933E+00 4.0079E+00
1725460864.8958375 8.6386E-01 1.4076E+00 2.4854E+00 4.0148E+00
1725460865.1025903 8.6388E-01 1.4077E+00 2.4877E+00 4.0062E+00
1725460865.3491836 8.6387E-01 1.4077E+00 2.4877E+00 4.0096E+00
1725460865.5719175 8.6392E-01 1.4077E+00 2.4865E+00 4.0079E+00
1725460865.7776945 8.6388E-01 1.4077E+00 2.4888E+00 4.0079E+00
1725460865.9848933 8.6394E-01 1.4077E+00 2.4877E+00 4.0113E+00
1725460866.19238 8.6391E-01 1.4077E+00 2.4877E+00 4.0079E+00
1725460866.3956816 8.6391E-01 1.4077E+00 2.4888E+00 4.0131E+00
1725460866.6105592 8.6390E-01 1.4076E+00 2.4877E+00 4.0148E+00
1725460866.8135548 8.6390E-01 1.4077E+00 2.4888E+00 4.0097E+00
1725460867.0212247 8.6390E-01 1.4077E+00 2.4877E+00 4.0079E+00
1725460867.2261133 8.6391E-01 1.4077E+00 2.4899E+00 4.0147E+00
1725460867.4333987 8.6396E-01 1.4077E+00 2.4889E+00 4.0079E+00
1725460867.6307013 8.6389E-01 1.4077E+00 2.4899E+00 4.0079E+00
1725460867.8387187 8.6396E-01 1.4077E+00 2.4865E+00 4.0096E+00
1725460868.0387003 8.6387E-01 1.4077E+00 2.4877E+00 4.0114E+00
1725460868.2369514 8.6387E-01 1.4077E+00 2.4980E+00 4.0147E+00
1725460868.4411938 8.6394E-01 1.4077E+00 2.4899E+00 4.0129E+00
1725460868.698552 8.6391E-01 1.4077E+00 2.4877E+00 4.0062E+00
1725460868.9101183 8.6389E-01 1.4077E+00 2.4888E+00 4.0147E+00
1725460869.115443 8.6389E-01 1.4077E+00 2.4957E+00 4.0097E+00
1725460869.3212574 8.6393E-01 1.4077E+00 2.4900E+00 4.0096E+00
1725460869.5225108 8.6386E-01 1.4078E+00 2.4911E+00 4.0096E+00
1725460869.7324553 8.6389E-01 1.4078E+00 2.4899E+00 4.0079E+00
1725460869.938388 8.6387E-01 1.4077E+00 2.4888E+00 4.0062E+00
1725460870.146415 8.6385E-01 1.4077E+00 2.4934E+00 4.0113E+00
1725460870.3443131 8.6383E-01 1.4076E+00 2.4899E+00 4.0164E+00
1725460870.544965 8.6390E-01 1.4077E+00 2.4877E+00 4.0113E+00
1725460870.7504647 8.6382E-01 1.4076E+00 2.4877E+00 4.0147E+00
1725460870.957686 8.6390E-01 1.4078E+00 2.4877E+00 4.0097E+00
1725460871.1661115 8.6383E-01 1.4077E+00 2.4911E+00 4.0097E+00
1725460871.3659904 8.6388E-01 1.4077E+00 2.4899E+00 4.0097E+00
1725460871.6333177 8.6385E-01 1.4077E+00 2.4889E+00 4.0062E+00
1725460871.8411813 8.6389E-01 1.4077E+00 2.4865E+00 4.0148E+00
1725460872.0466175 8.6390E-01 1.4077E+00 2.4888E+00 4.0148E+00
1725460872.246688 8.6383E-01 1.4077E+00 2.4865E+00 4.0096E+00
1725460872.4472384 8.6388E-01 1.4077E+00 2.4865E+00 4.0097E+00
1725460872.656195 8.6393E-01 1.4077E+00 2.4900E+00 4.0097E+00
1725460872.8681486 8.6392E-01 1.4077E+00 2.4923E+00 4.0062E+00
1725460873.0693092 8.6390E-01 1.4078E+00 2.4865E+00 4.0113E+00
1725460873.269 8.6383E-01 1.4077E+00 2.4877E+00 4.0131E+00
1725460873.4784744 8.6384E-01 1.4077E+00 2.4877E+00 4.0114E+00
1725460873.685072 8.6391E-01 1.4076E+00 2.4911E+00 4.0079E+00
1725460873.8867726 8.6392E-01 1.4077E+00 2.4911E+00 4.0079E+00
1725460874.086802 8.6394E-01 1.4077E+00 2.4900E+00 4.0096E+00
1725460874.2859151 8.6388E-01 1.4078E+00 2.4889E+00 4.0079E+00
1725460874.5002146 8.6394E-01 1.4077E+00 2.4877E+00 4.0063E+00
1725460874.7108426 8.6394E-01 1.4077E+00 2.4888E+00 4.0131E+00
1725460874.9419653 8.6385E-01 1.4077E+00 2.4865E+00 4.0096E+00
1725460875.1573887 8.6391E-01 1.4077E+00 2.4923E+00 4.0113E+00
1725460875.3650386 8.6381E-01 1.4078E+00 2.4865E+00 4.0079E+00
1725460875.5616028 8.6391E-01 1.4078E+00 2.4843E+00 4.0113E+00
1725460875.768627 8.6389E-01 1.4077E+00 2.4911E+00 4.0079E+00
1725460875.9805791 8.6390E-01 1.4077E+00 2.4854E+00 4.0062E+00
1725460876.178872 8.6391E-01 1.4077E+00 2.4911E+00 4.0079E+00
1725460876.3800662 8.6388E-01 1.4077E+00 2.4889E+00 4.0113E+00
1725460876.5951798 8.6395E-01 1.4077E+00 2.4888E+00 4.0096E+00
1725460876.8055043 8.6388E-01 1.4077E+00 2.4877E+00 4.0131E+00
1725460877.0194378 8.6389E-01 1.4077E+00 2.4888E+00 4.0045E+00
1725460877.2200594 8.6390E-01 1.4077E+00 2.4899E+00 4.0113E+00
1725460877.4203954 8.6387E-01 1.4077E+00 2.4877E+00 4.0097E+00
1725460877.627594 8.6388E-01 1.4077E+00 2.4888E+00 4.0129E+00
1725460877.8347301 8.6391E-01 1.4077E+00 2.4888E+00 4.0097E+00
1725460878.0671995 8.6386E-01 1.4077E+00 2.4899E+00 4.0062E+00
1725460878.2667234 8.6388E-01 1.4078E+00 2.4888E+00 4.0062E+00
1725460878.4742568 8.6393E-01 1.4077E+00 2.4888E+00 4.0148E+00
1725460878.6785467 8.6393E-01 1.4078E+00 2.4877E+00 4.0131E+00
1725460878.887534 8.6386E-01 1.4077E+00 2.4865E+00 4.0063E+00
1725460879.0984652 8.6393E-01 1.4077E+00 2.4877E+00 4.0182E+00
1725460879.2926238 8.6394E-01 1.4077E+00 2.4877E+00 4.0147E+00
1725460879.508814 8.6394E-01 1.4078E+00 2.4877E+00 4.0079E+00
1725460879.717398 8.6389E-01 1.4078E+00 2.4888E+00 4.0079E+00
1725460879.912203 8.6393E-01 1.4077E+00 2.4899E+00 4.0148E+00
1725460880.1215029 8.6386E-01 1.4078E+00 2.4888E+00 4.0148E+00
1725460880.3214743 8.6393E-01 1.4077E+00 2.4854E+00 4.0096E+00
1725460880.5188415 8.6388E-01 1.4078E+00 2.4900E+00 4.0096E+00
1725460880.724623 8.6388E-01 1.4078E+00 2.4911E+00 4.0131E+00
1725460880.9469433 8.6388E-01 1.4078E+00 2.4911E+00 4.0079E+00
1725460881.1551433 8.6390E-01 1.4077E+00 2.4888E+00 4.0113E+00
1725460881.4373887 8.6390E-01 1.4078E+00 2.4854E+00 4.0097E+00
1725460881.6458735 8.6388E-01 1.4078E+00 2.4877E+00 4.0062E+00
1725460881.8487043 8.6391E-01 1.4077E+00 2.4843E+00 4.0062E+00
1725460882.0458975 8.6390E-01 1.4077E+00 2.4888E+00 4.0113E+00
1725460882.2490187 8.6383E-01 1.4077E+00 2.4877E+00 4.0096E+00
1725460882.4509983 8.6388E-01 1.4077E+00 2.4888E+00 4.0147E+00
1725460882.6512773 8.6389E-01 1.4077E+00 2.4877E+00 4.0097E+00
1725460882.8486893 8.6390E-01 1.4078E+00 2.4911E+00 4.0097E+00
1725460883.0537882 8.6389E-01 1.4077E+00 2.4923E+00 4.0113E+00
1725460883.2500317 8.6390E-01 1.4077E+00 2.4854E+00 4.0131E+00
1725460883.4513984 8.6392E-01 1.4077E+00 2.4877E+00 4.0113E+00
1725460883.658015 8.6390E-01 1.4077E+00 2.4877E+00 4.0096E+00
1725460883.875471 8.6392E-01 1.4077E+00 2.4888E+00 4.0113E+00
1725460884.1737359 8.6385E-01 1.4077E+00 2.4854E+00 4.0113E+00
1725460884.3771996 8.6389E-01 1.4077E+00 2.4865E+00 4.0096E+00
1725460884.5798335 8.6392E-01 1.4078E+00 2.4888E+00 4.0062E+00
1725460884.793632 8.6389E-01 1.4077E+00 2.4888E+00 4.0079E+00
1725460885.0027397 8.6387E-01 1.4077E+00 2.4865E+00 4.0096E+00
1725460885.2039645 8.6383E-01 1.4078E+00 2.4888E+00 4.0096E+00
1725460885.4086251 8.6388E-01 1.4078E+00 2.4877E+00 4.0114E+00
1725460885.6192765 8.6391E-01 1.4077E+00 2.4877E+00 4.0079E+00
1725460885.8192368 8.6389E-01 1.4077E+00 2.4888E+00 4.0113E+00
1725460886.0280957 8.6389E-01 1.4077E+00 2.4877E+00 4.0079E+00
1725460886.250966 8.6390E-01 1.4077E+00 2.4900E+00 4.0148E+00
1725460886.4601521 8.6394E-01 1.4078E+00 2.4865E+00 4.0131E+00
1725460886.6740956 8.6389E-01 1.4077E+00 2.4922E+00 4.0079E+00
1725460886.8744717 8.6382E-01 1.4077E+00 2.4889E+00 4.0131E+00
1725460887.078077 8.6385E-01 1.4077E+00 2.4854E+00 4.0131E+00
1725460887.30102 8.6386E-01 1.4078E+00 2.4877E+00 4.0097E+00
1725460887.5139844 8.6388E-01 1.4077E+00 2.4854E+00 4.0079E+00
1725460887.7280893 8.6389E-01 1.4077E+00 2.4899E+00 4.0129E+00
1725460887.9292698 8.6391E-01 1.4077E+00 2.4888E+00 4.0097E+00
1725460888.1774535 8.6385E-01 1.4077E+00 2.4888E+00 4.0147E+00
1725460888.3960123 8.6384E-01 1.4077E+00 2.4923E+00 4.0096E+00
1725460888.60906 8.6388E-01 1.4077E+00 2.4877E+00 4.0131E+00
1725460888.8210366 8.6388E-01 1.4077E+00 2.4888E+00 4.0045E+00
1725460889.0227702 8.6384E-01 1.4077E+00 2.4877E+00 4.0131E+00
1725460889.2218082 8.6389E-01 1.4078E+00 2.4865E+00 4.0062E+00
1725460889.424288 8.6384E-01 1.4076E+00 2.4865E+00 4.0045E+00
1725460889.6236162 8.6388E-01 1.4077E+00 2.4877E+00 4.0147E+00
1725460889.8300495 8.6388E-01 1.4077E+00 2.4877E+00 4.0129E+00
1725460890.0288029 8.6383E-01 1.4077E+00 2.4888E+00 4.0079E+00
1725460890.237011 8.6385E-01 1.4077E+00 2.4900E+00 4.0131E+00
1725460890.4355392 8.6385E-01 1.4077E+00 2.4854E+00 4.0164E+00
1725460890.642069 8.6389E-01 1.4077E+00 2.4900E+00 4.0147E+00
1725460890.8632984 8.6390E-01 1.4077E+00 2.4888E+00 4.0096E+00
1725460891.0666409 8.6388E-01 1.4077E+00 2.4877E+00 4.0096E+00
1725460891.275903 8.6387E-01 1.4077E+00 2.4865E+00 4.0079E+00
1725460891.477548 8.6389E-01 1.4077E+00 2.4922E+00 4.0062E+00
1725460891.6782818 8.6388E-01 1.4077E+00 2.4911E+00 4.0114E+00
1725460891.9520426 8.6391E-01 1.4077E+00 2.4900E+00 4.0131E+00
1725460892.1576211 8.6399E-01 1.4077E+00 2.4900E+00 4.0096E+00
1725460892.369881 8.6390E-01 1.4077E+00 2.4854E+00 4.0079E+00
1725460892.5732987 8.6395E-01 1.4076E+00 2.4922E+00 4.0062E+00
1725460892.771755 8.6390E-01 1.4077E+00 2.4854E+00 4.0096E+00
1725460892.983544 8.6390E-01 1.4077E+00 2.4888E+00 4.0131E+00
1725460893.1887083 8.6390E-01 1.4077E+00 2.4865E+00 4.0097E+00
1725460893.3936837 8.6392E-01 1.4077E+00 2.4877E+00 4.0113E+00
1725460893.609529 8.6387E-01 1.4078E+00 2.4922E+00 4.0097E+00
1725460893.807237 8.6393E-01 1.4077E+00 2.4877E+00 4.0131E+00
1725460894.0298991 8.6392E-01 1.4077E+00 2.4877E+00 4.0079E+00
1725460894.2284498 8.6390E-01 1.4077E+00 2.4865E+00 4.0131E+00
1725460894.4423304 8.6394E-01 1.4077E+00 2.4900E+00 4.0113E+00
1725460894.6495523 8.6396E-01 1.4077E+00 2.4899E+00 4.0097E+00
1725460894.851239 8.6390E-01 1.4077E+00 2.4865E+00 4.0164E+00
1725460895.048681 8.6386E-01 1.4077E+00 2.4911E+00 4.0113E+00
1725460895.2672372 8.6392E-01 1.4077E+00 2.4877E+00 4.0131E+00
1725460895.4752607 8.6387E-01 1.4077E+00 2.4877E+00 4.0114E+00
1725460895.761536 8.6387E-01 1.4077E+00 2.4877E+00 4.0113E+00
1725460895.974758 8.6386E-01 1.4077E+00 2.4865E+00 4.0113E+00
1725460896.172443 8.6390E-01 1.4076E+00 2.4877E+00 4.0131E+00
1725460896.3772893 8.6394E-01 1.4077E+00 2.4911E+00 4.0096E+00
1725460896.572542 8.6394E-01 1.4077E+00 2.4899E+00 4.0079E+00
1725460896.7795541 8.6387E-01 1.4077E+00 2.4877E+00 4.0147E+00
1725460896.981043 8.6388E-01 1.4076E+00 2.4923E+00 4.0062E+00
1725460897.1757267 8.6388E-01 1.4077E+00 2.4923E+00 4.0079E+00
1725460897.3790326 8.6382E-01 1.4076E+00 2.4923E+00 4.0063E+00
1725460897.5870016 8.6386E-01 1.4077E+00 2.4899E+00 4.0097E+00
1725460897.797718 8.6382E-01 1.4077E+00 2.4888E+00 4.0096E+00
1725460898.0023525 8.6390E-01 1.4076E+00 2.4911E+00 4.0097E+00
1725460898.2128239 8.6386E-01 1.4076E+00 2.4888E+00 4.0129E+00
1725460898.4214933 8.6392E-01 1.4077E+00 2.4923E+00 4.0079E+00
1725460898.622141 8.6390E-01 1.4077E+00 2.4923E+00 4.0062E+00
1725460898.822072 8.6393E-01 1.4077E+00 2.4865E+00 4.0096E+00
1725460899.021009 8.6389E-01 1.4077E+00 2.4899E+00 4.0062E+00
1725460899.228729 8.6387E-01 1.4077E+00 2.4854E+00 4.0097E+00
1725460899.4870377 8.6390E-01 1.4077E+00 2.4843E+00 4.0096E+00
1725460899.6894102 8.6390E-01 1.4077E+00 2.4888E+00 4.0113E+00
1725460899.8945348 8.6384E-01 1.4077E+00 2.4877E+00 4.0079E+00
1725460900.1130471 8.6389E-01 1.4077E+00 2.4854E+00 4.0096E+00
1725460900.3187747 8.6389E-01 1.4077E+00 2.4911E+00 4.0113E+00
1725460900.5210903 8.6387E-01 1.4077E+00 2.4865E+00 4.0063E+00
1725460900.7263098 8.6389E-01 1.4077E+00 2.4865E+00 4.0079E+00
1725460900.9339352 8.6394E-01 1.4076E+00 2.4889E+00 4.0113E+00
1725460901.1379707 8.6388E-01 1.4077E+00 2.4888E+00 4.0097E+00
1725460901.3446968 8.6390E-01 1.4076E+00 2.4888E+00 4.0062E+00
1725460901.5530143 8.6392E-01 1.4077E+00 2.4923E+00 4.0131E+00
1725460901.7608352 8.6390E-01 1.4077E+00 2.4877E+00 4.0079E+00
1725460901.965439 8.6396E-01 1.4077E+00 2.4899E+00 4.0113E+00
1725460902.1711638 8.6396E-01 1.4077E+00 2.4899E+00 4.0113E+00
1725460902.3864627 8.6388E-01 1.4077E+00 2.4865E+00 4.0097E+00
1725460902.5850883 8.6394E-01 1.4077E+00 2.4888E+00 4.0097E+00
1725460902.7870474 8.6388E-01 1.4076E+00 2.4911E+00 4.0079E+00
1725460902.9897213 8.6395E-01 1.4077E+00 2.4854E+00 4.0079E+00
1725460903.229303 8.6389E-01 1.4077E+00 2.4888E+00 4.0147E+00
1725460903.437745 8.6394E-01 1.4076E+00 2.4899E+00 4.0079E+00
1725460903.6365364 8.6388E-01 1.4076E+00 2.4889E+00 4.0131E+00
1725460903.8432415 8.6389E-01 1.4077E+00 2.4899E+00 4.0045E+00
1725460904.0395808 8.6387E-01 1.4077E+00 2.4877E+00 4.0131E+00
1725460904.242266 8.6391E-01 1.4077E+00 2.4877E+00 4.0063E+00
1725460904.4388578 8.6391E-01 1.4076E+00 2.4877E+00 4.0131E+00
1725460904.6403506 8.6393E-01 1.4077E+00 2.4877E+00 4.0079E+00
1725460904.8475525 8.6392E-01 1.4076E+00 2.4911E+00 4.0113E+00
1725460905.0482502 8.6385E-01 1.4077E+00 2.4877E+00 4.0062E+00
1725460905.2480338 8.6392E-01 1.4077E+00 2.4877E+00 4.0079E+00
1725460905.4518816 8.6392E-01 1.4076E+00 2.4900E+00 4.0079E+00
1725460905.6457086 8.6386E-01 1.4077E+00 2.4843E+00 4.0079E+00
1725460905.8555503 8.6383E-01 1.4076E+00 2.4877E+00 4.0096E+00
1725460906.0557742 8.6387E-01 1.4076E+00 2.4865E+00 4.0062E+00
1725460906.2723196 8.6390E-01 1.4077E+00 2.4900E+00 4.0097E+00
1725460906.479311 8.6390E-01 1.4077E+00 2.4900E+00 4.0079E+00
1725460906.711722 8.6387E-01 1.4077E+00 2.4888E+00 4.0097E+00
1725460906.9141974 8.6391E-01 1.4077E+00 2.4900E+00 4.0164E+00
1725460907.1243474 8.6392E-01 1.4076E+00 2.4877E+00 4.0079E+00
1725460907.337445 8.6389E-01 1.4077E+00 2.4888E+00 4.0096E+00
1725460907.5530188 8.6393E-01 1.4076E+00 2.4888E+00 4.0079E+00
1725460907.7674909 8.6389E-01 1.4076E+00 2.4865E+00 4.0148E+00
1725460907.9849818 8.6393E-01 1.4076E+00 2.4877E+00 4.0079E+00
1725460908.183168 8.6391E-01 1.4077E+00 2.4877E+00 4.0097E+00
1725460908.3855345 8.6388E-01 1.4077E+00 2.4889E+00 4.0096E+00
1725460908.5978065 8.6392E-01 1.4076E+00 2.4865E+00 4.0096E+00
1725460908.8000436 8.6385E-01 1.4076E+00 2.4877E+00 4.0096E+00
1725460909.0068595 8.6389E-01 1.4076E+00 2.4888E+00 4.0062E+00
1725460909.2192843 8.6384E-01 1.4076E+00 2.4865E+00 4.0028E+00
1725460909.4242594 8.6390E-01 1.4077E+00 2.4877E+00 4.0097E+00
1725460909.6281676 8.6390E-01 1.4076E+00 2.4899E+00 4.0129E+00
1725460909.8555598 8.6385E-01 1.4076E+00 2.4888E+00 4.0097E+00
1725460910.0689902 8.6388E-01 1.4076E+00 2.4877E+00 4.0097E+00
1725460910.2783055 8.6386E-01 1.4076E+00 2.4854E+00 4.0096E+00
1725460910.484436 8.6384E-01 1.4077E+00 2.4877E+00 4.0131E+00
1725460910.6803555 8.6384E-01 1.4076E+00 2.4900E+00 4.0079E+00
1725460910.8852172 8.6382E-01 1.4076E+00 2.4899E+00 4.0097E+00
1725460911.0898845 8.6386E-01 1.4077E+00 2.4865E+00 4.0062E+00
1725460911.2950478 8.6384E-01 1.4077E+00 2.4922E+00 4.0097E+00
1725460911.508596 8.6383E-01 1.4077E+00 2.4922E+00 4.0097E+00
1725460911.703405 8.6388E-01 1.4077E+00 2.4877E+00 4.0148E+00
1725460911.9101381 8.6384E-01 1.4077E+00 2.4900E+00 4.0079E+00
1725460912.1196017 8.6388E-01 1.4076E+00 2.4877E+00 4.0062E+00
1725460912.326709 8.6385E-01 1.4076E+00 2.4888E+00 4.0062E+00
1725460912.5326893 8.6387E-01 1.4077E+00 2.4899E+00 4.0097E+00
1725460912.737891 8.6378E-01 1.4077E+00 2.4900E+00 4.0096E+00
1725460912.9949815 8.6384E-01 1.4076E+00 2.4889E+00 4.0113E+00
1725460913.2014558 8.6382E-01 1.4076E+00 2.4877E+00 4.0079E+00
1725460913.4117079 8.6388E-01 1.4077E+00 2.4888E+00 4.0079E+00
1725460913.62618 8.6388E-01 1.4077E+00 2.4888E+00 4.0097E+00
1725460913.8246312 8.6391E-01 1.4077E+00 2.4877E+00 4.0079E+00
1725460914.0332012 8.6388E-01 1.4077E+00 2.4899E+00 4.0062E+00
1725460914.2429378 8.6387E-01 1.4078E+00 2.4877E+00 4.0114E+00
1725460914.443831 8.6381E-01 1.4077E+00 2.4888E+00 4.0063E+00
1725460914.6434789 8.6391E-01 1.4077E+00 2.4877E+00 4.0079E+00
1725460914.8472416 8.6387E-01 1.4077E+00 2.4877E+00 4.0062E+00
1725460915.0530062 8.6383E-01 1.4077E+00 2.4877E+00 4.0164E+00
1725460915.2598498 8.6386E-01 1.4077E+00 2.4888E+00 4.0114E+00
1725460915.4694397 8.6385E-01 1.4077E+00 2.4888E+00 4.0131E+00
1725460915.6763675 8.6390E-01 1.4077E+00 2.4888E+00 4.0079E+00
1725460915.8751607 8.6390E-01 1.4076E+00 2.4854E+00 4.0096E+00
1725460916.0814326 8.6385E-01 1.4076E+00 2.4865E+00 4.0147E+00
1725460916.281577 8.6386E-01 1.4077E+00 2.4865E+00 4.0096E+00
1725460916.5110188 8.6381E-01 1.4076E+00 2.4854E+00 4.0062E+00
1725460916.7124798 8.6385E-01 1.4077E+00 2.4854E+00 4.0096E+00
1725460916.9220316 8.6385E-01 1.4076E+00 2.4900E+00 4.0096E+00
1725460917.1285102 8.6386E-01 1.4077E+00 2.4888E+00 4.0096E+00
1725460917.3281999 8.6382E-01 1.4076E+00 2.4899E+00 4.0147E+00
1725460917.5317314 8.6384E-01 1.4076E+00 2.4899E+00 4.0131E+00
1725460917.734375 8.6378E-01 1.4077E+00 2.4865E+00 4.0181E+00
1725460917.9446297 8.6384E-01 1.4077E+00 2.4911E+00 4.0097E+00
1725460918.1517882 8.6384E-01 1.4076E+00 2.4911E+00 4.0079E+00
1725460918.347097 8.6384E-01 1.4076E+00 2.4888E+00 4.0129E+00
1725460918.5622458 8.6387E-01 1.4077E+00 2.4900E+00 4.0096E+00
1725460918.7700684 8.6384E-01 1.4077E+00 2.4911E+00 4.0131E+00
1725460918.979978 8.6381E-01 1.4076E+00 2.4957E+00 4.0131E+00
1725460919.1845357 8.6387E-01 1.4076E+00 2.4877E+00 4.0096E+00
1725460919.3899086 8.6377E-01 1.4076E+00 2.4865E+00 4.0114E+00
1725460919.6155157 8.6385E-01 1.4076E+00 2.4854E+00 4.0164E+00
1725460919.8749778 8.6377E-01 1.4077E+00 2.4888E+00 4.0079E+00
1725460920.0776112 8.6381E-01 1.4076E+00 2.4865E+00 4.0147E+00
1725460920.276962 8.6380E-01 1.4076E+00 2.4877E+00 4.0079E+00
1725460920.4780061 8.6379E-01 1.4077E+00 2.4889E+00 4.0113E+00
1725460920.6782343 8.6377E-01 1.4076E+00 2.4843E+00 4.0097E+00
1725460920.8772357 8.6384E-01 1.4077E+00 2.4865E+00 4.0096E+00
1725460921.0836918 8.6381E-01 1.4076E+00 2.4843E+00 4.0079E+00
1725460921.2918878 8.6382E-01 1.4076E+00 2.4865E+00 4.0113E+00
1725460921.4988885 8.6385E-01 1.4076E+00 2.4899E+00 4.0096E+00
1725460921.7048223 8.6384E-01 1.4076E+00 2.4877E+00 4.0079E+00
1725460921.909171 8.6377E-01 1.4076E+00 2.4854E+00 4.0129E+00
1725460922.1268325 8.6387E-01 1.4076E+00 2.4899E+00 4.0129E+00
1725460922.3398263 8.6388E-01 1.4076E+00 2.4900E+00 4.0113E+00
1725460922.5375428 8.6383E-01 1.4076E+00 2.4854E+00 4.0096E+00
1725460922.7948549 8.6381E-01 1.4076E+00 2.4865E+00 4.0097E+00
1725460922.9932292 8.6384E-01 1.4076E+00 2.4877E+00 4.0079E+00
1725460923.1996791 8.6377E-01 1.4076E+00 2.4923E+00 4.0147E+00
