time.time(), c2vavg
1725611521.472738, -1.6255E+00
1725611521.595953, -1.6255E+00
1725611521.7192338, -1.6255E+00
1725611521.8447943, -1.6255E+00
1725611521.9696445, -1.6255E+00
1725611522.105888, -1.6255E+00
1725611522.2467873, -1.6255E+00
1725611522.383577, -1.6255E+00
1725611522.5199728, -1.6255E+00
1725611522.6452672, -1.6255E+00
1725611522.781652, -1.6254E+00
1725611522.9064124, -1.6254E+00
1725611523.0321732, -1.6254E+00
1725611523.1543272, -1.6255E+00
1725611523.27916, -1.6255E+00
1725611523.406891, -1.6255E+00
1725611523.540661, -1.6255E+00
1725611523.6643326, -1.6255E+00
1725611523.7918098, -1.6254E+00
1725611523.9149084, -1.6254E+00
1725611524.038958, -1.6254E+00
1725611524.1785896, -1.6254E+00
1725611524.3162577, -1.6254E+00
1725611524.438102, -1.6254E+00
1725611524.5648563, -1.6254E+00
1725611524.689454, -1.6254E+00
1725611524.8270652, -1.6254E+00
1725611524.951154, -1.6254E+00
1725611525.0765593, -1.6254E+00
1725611525.1997342, -1.6254E+00
1725611525.3264189, -1.6254E+00
1725611525.450969, -1.6254E+00
1725611525.5766735, -1.6254E+00
1725611525.7143586, -1.6254E+00
1725611525.8398557, -1.6254E+00
1725611525.9775069, -1.6254E+00
1725611526.1025536, -1.6254E+00
1725611526.2278256, -1.6254E+00
1725611526.3514957, -1.6254E+00
1725611526.4792552, -1.6255E+00
1725611526.6166966, -1.6255E+00
1725611526.7560194, -1.6255E+00
1725611526.89163, -1.6255E+00
1725611527.0238225, -1.6255E+00
1725611527.1569226, -1.6254E+00
1725611527.2813065, -1.6254E+00
1725611527.415473, -1.6254E+00
1725611527.5435395, -1.6254E+00
1725611527.6810255, -1.6254E+00
1725611527.8059094, -1.6254E+00
1725611527.930486, -1.6254E+00
1725611528.0671225, -1.6254E+00
1725611528.192791, -1.6254E+00
1725611528.3375506, -1.6254E+00
1725611528.4732475, -1.6254E+00
1725611528.5985236, -1.6254E+00
1725611528.7242997, -1.6254E+00
1725611528.8685155, -1.6254E+00
1725611528.99897, -1.6254E+00
1725611529.1367092, -1.6254E+00
1725611529.2742434, -1.6254E+00
1725611529.41316, -1.6254E+00
1725611529.5467687, -1.6255E+00
1725611529.6773102, -1.6255E+00
1725611529.8150787, -1.6255E+00
1725611529.9527528, -1.6255E+00
1725611530.090589, -1.6255E+00
1725611530.2141001, -1.6255E+00
1725611530.337514, -1.6255E+00
1725611530.4636297, -1.6255E+00
1725611530.5898871, -1.6255E+00
1725611530.7174923, -1.6255E+00
1725611530.8553534, -1.6255E+00
1725611530.9929538, -1.6255E+00
1725611531.1294744, -1.6255E+00
1725611531.2652137, -1.6255E+00
1725611531.3880932, -1.6255E+00
1725611531.5207872, -1.6255E+00
1725611531.65522, -1.6255E+00
1725611531.7782633, -1.6255E+00
1725611531.9195926, -1.6254E+00
1725611532.0525079, -1.6254E+00
1725611532.189396, -1.6254E+00
1725611532.3135912, -1.6255E+00
1725611532.4389143, -1.6254E+00
1725611532.5616627, -1.6254E+00
1725611532.683891, -1.6254E+00
1725611532.8076055, -1.6254E+00
1725611532.9414117, -1.6254E+00
1725611533.071681, -1.6254E+00
1725611533.1964796, -1.6254E+00
1725611533.322866, -1.6254E+00
1725611533.4460452, -1.6254E+00
1725611533.568719, -1.6254E+00
1725611533.706955, -1.6254E+00
1725611533.8480384, -1.6254E+00
1725611533.983717, -1.6254E+00
1725611534.106784, -1.6253E+00
1725611534.2335904, -1.6253E+00
1725611534.3574045, -1.6253E+00
1725611534.4902525, -1.6253E+00
1725611534.6209068, -1.6254E+00
1725611534.744559, -1.6254E+00
1725611534.8682911, -1.6254E+00
1725611534.9924335, -1.6254E+00
1725611535.1291575, -1.6254E+00
1725611535.255001, -1.6254E+00
1725611535.3781617, -1.6254E+00
1725611535.5107954, -1.6254E+00
1725611535.647824, -1.6254E+00
1725611535.7818415, -1.6254E+00
1725611535.9049144, -1.6254E+00
1725611536.042781, -1.6254E+00
1725611536.1793504, -1.6254E+00
1725611536.304956, -1.6254E+00
1725611536.4316583, -1.6254E+00
1725611536.5684392, -1.6254E+00
1725611536.694117, -1.6254E+00
1725611536.8199217, -1.6255E+00
1725611536.9447465, -1.6255E+00
1725611537.083249, -1.6255E+00
1725611537.220372, -1.6255E+00
1725611537.3571436, -1.6254E+00
1725611537.4828882, -1.6254E+00
1725611537.6079414, -1.6254E+00
1725611537.7335157, -1.6253E+00
1725611537.8712037, -1.6254E+00
1725611537.9973016, -1.6254E+00
1725611538.1226547, -1.6254E+00
1725611538.2461033, -1.6254E+00
1725611538.3708165, -1.6254E+00
1725611538.508223, -1.6254E+00
1725611538.6350186, -1.6253E+00
1725611538.7756424, -1.6254E+00
1725611538.9072897, -1.6254E+00
1725611539.0419302, -1.6254E+00
1725611539.1670794, -1.6254E+00
1725611539.3026195, -1.6254E+00
1725611539.4292088, -1.6253E+00
1725611539.565089, -1.6254E+00
1725611539.6901705, -1.6254E+00
1725611539.8141115, -1.6254E+00
1725611539.9397752, -1.6254E+00
1725611540.064026, -1.6254E+00
1725611540.1923127, -1.6254E+00
1725611540.3265603, -1.6254E+00
1725611540.4508626, -1.6254E+00
1725611540.5756702, -1.6254E+00
1725611540.713145, -1.6254E+00
1725611540.8369079, -1.6254E+00
1725611540.9654152, -1.6254E+00
1725611541.1011474, -1.6254E+00
1725611541.226812, -1.6254E+00
1725611541.3510976, -1.6254E+00
1725611541.488314, -1.6254E+00
1725611541.610275, -1.6254E+00
1725611541.7350962, -1.6254E+00
1725611541.872912, -1.6254E+00
1725611541.9974763, -1.6253E+00
1725611542.1226935, -1.6253E+00
1725611542.2477255, -1.6253E+00
1725611542.372409, -1.6253E+00
1725611542.4957983, -1.6254E+00
1725611542.6224594, -1.6254E+00
1725611542.7590756, -1.6254E+00
1725611542.8832004, -1.6254E+00
1725611543.0077882, -1.6254E+00
1725611543.1313362, -1.6254E+00
1725611543.2574556, -1.6254E+00
1725611543.3851106, -1.6254E+00
1725611543.5232706, -1.6254E+00
1725611543.6479535, -1.6254E+00
1725611543.770506, -1.6253E+00
1725611543.9083893, -1.6253E+00
1725611544.0332353, -1.6253E+00
1725611544.1577666, -1.6253E+00
1725611544.2803383, -1.6253E+00
1725611544.4056242, -1.6253E+00
1725611544.5438983, -1.6253E+00
1725611544.6815977, -1.6253E+00
1725611544.8108869, -1.6253E+00
1725611544.943164, -1.6253E+00
1725611545.0680244, -1.6253E+00
1725611545.205775, -1.6253E+00
1725611545.3434088, -1.6254E+00
1725611545.4672873, -1.6254E+00
1725611545.590198, -1.6254E+00
1725611545.7162347, -1.6254E+00
1725611545.8422139, -1.6254E+00
1725611545.9654887, -1.6254E+00
1725611546.0902216, -1.6254E+00
1725611546.2135563, -1.6254E+00
1725611546.3383021, -1.6254E+00
1725611546.4619863, -1.6254E+00
1725611546.5854442, -1.6254E+00
1725611546.7105236, -1.6254E+00
1725611546.8361926, -1.6254E+00
1725611546.9592624, -1.6254E+00
1725611547.0829535, -1.6254E+00
1725611547.2055233, -1.6254E+00
1725611547.3340318, -1.6255E+00
1725611547.4713006, -1.6255E+00
1725611547.5953188, -1.6255E+00
1725611547.719984, -1.6255E+00
1725611547.8491242, -1.6254E+00
1725611547.984244, -1.6254E+00
1725611548.1232512, -1.6254E+00
1725611548.2465951, -1.6254E+00
1725611548.370531, -1.6254E+00
1725611548.507599, -1.6254E+00
1725611548.6313949, -1.6255E+00
1725611548.7581522, -1.6255E+00
1725611548.8949482, -1.6255E+00
1725611549.018429, -1.6255E+00
1725611549.1443772, -1.6254E+00
1725611549.2678714, -1.6254E+00
1725611549.3941183, -1.6254E+00
1725611549.519853, -1.6254E+00
1725611549.6423454, -1.6254E+00
1725611549.765296, -1.6254E+00
1725611549.9028392, -1.6254E+00
1725611550.0293646, -1.6255E+00
1725611550.1683462, -1.6255E+00
1725611550.308087, -1.6255E+00
1725611550.444263, -1.6255E+00
1725611550.5696855, -1.6254E+00
1725611550.6981144, -1.6254E+00
1725611550.8338997, -1.6254E+00
1725611550.95738, -1.6255E+00
1725611551.0966136, -1.6255E+00
1725611551.2196157, -1.6255E+00
1725611551.3432853, -1.6255E+00
1725611551.4655201, -1.6255E+00
1725611551.5943925, -1.6255E+00
1725611551.716683, -1.6255E+00
1725611551.8453808, -1.6254E+00
1725611551.9819505, -1.6254E+00
1725611552.1093378, -1.6255E+00
1725611552.2332234, -1.6255E+00
1725611552.3712232, -1.6255E+00
1725611552.495095, -1.6255E+00
1725611552.6231925, -1.6255E+00
1725611552.7478108, -1.6255E+00
1725611552.8707774, -1.6255E+00
1725611552.997033, -1.6255E+00
1725611553.1333823, -1.6255E+00
1725611553.2576354, -1.6255E+00
1725611553.3821554, -1.6255E+00
1725611553.5060327, -1.6255E+00
1725611553.6290984, -1.6256E+00
1725611553.7543252, -1.6256E+00
1725611553.891165, -1.6256E+00
1725611554.0151534, -1.6255E+00
1725611554.1533852, -1.6255E+00
1725611554.2788172, -1.6255E+00
1725611554.4165013, -1.6255E+00
1725611554.5404336, -1.6255E+00
1725611554.6664174, -1.6255E+00
1725611554.7924342, -1.6255E+00
1725611554.9290435, -1.6255E+00
1725611555.0531693, -1.6255E+00
1725611555.176646, -1.6255E+00
1725611555.30277, -1.6255E+00
1725611555.4405746, -1.6255E+00
1725611555.5659955, -1.6256E+00
1725611555.6915286, -1.6256E+00
1725611555.8163624, -1.6256E+00
1725611555.9382813, -1.6255E+00
1725611556.0650933, -1.6255E+00
1725611556.2040722, -1.6255E+00
1725611556.3416822, -1.6255E+00
1725611556.4668853, -1.6255E+00
1725611556.591297, -1.6255E+00
1725611556.7279928, -1.6255E+00
1725611556.8568244, -1.6255E+00
1725611556.9927855, -1.6254E+00
1725611557.1305246, -1.6254E+00
1725611557.2563589, -1.6254E+00
1725611557.3800478, -1.6254E+00
1725611557.5038693, -1.6254E+00
1725611557.6301188, -1.6254E+00
1725611557.7548022, -1.6255E+00
1725611557.8795977, -1.6255E+00
1725611558.0172637, -1.6255E+00
1725611558.1420732, -1.6255E+00
1725611558.2678866, -1.6255E+00
1725611558.3934412, -1.6255E+00
1725611558.5314834, -1.6255E+00
1725611558.667121, -1.6255E+00
1725611558.7940865, -1.6255E+00
1725611558.9316459, -1.6255E+00
1725611559.0580735, -1.6255E+00
1725611559.1942203, -1.6255E+00
1725611559.317322, -1.6255E+00
1725611559.447777, -1.6255E+00
1725611559.5815692, -1.6255E+00
1725611559.704384, -1.6255E+00
1725611559.8311005, -1.6255E+00
1725611559.9552233, -1.6255E+00
1725611560.0804183, -1.6255E+00
1725611560.2056787, -1.6255E+00
1725611560.329913, -1.6256E+00
1725611560.4678998, -1.6256E+00
1725611560.593304, -1.6256E+00
1725611560.717844, -1.6255E+00
1725611560.8415112, -1.6255E+00
1725611560.9669638, -1.6255E+00
1725611561.0928044, -1.6254E+00
1725611561.2157857, -1.6254E+00
1725611561.353861, -1.6254E+00
1725611561.478368, -1.6254E+00
1725611561.6014433, -1.6254E+00
1725611561.7324536, -1.6254E+00
1725611561.8644176, -1.6254E+00
1725611561.989002, -1.6254E+00
1725611562.1126301, -1.6255E+00
1725611562.237693, -1.6255E+00
1725611562.361611, -1.6255E+00
1725611562.4856088, -1.6255E+00
1725611562.6127608, -1.6254E+00
1725611562.74034, -1.6254E+00
1725611562.8658822, -1.6254E+00
1725611563.0026786, -1.6254E+00
1725611563.12924, -1.6254E+00
1725611563.2659876, -1.6254E+00
1725611563.3903081, -1.6254E+00
1725611563.5190496, -1.6254E+00
1725611563.655516, -1.6254E+00
1725611563.7812161, -1.6254E+00
1725611563.9190857, -1.6254E+00
1725611564.0442579, -1.6254E+00
1725611564.182812, -1.6254E+00
1725611564.3085823, -1.6254E+00
1725611564.4363391, -1.6254E+00
1725611564.574479, -1.6254E+00
1725611564.6974876, -1.6254E+00
1725611564.8198552, -1.6254E+00
1725611564.9446447, -1.6254E+00
1725611565.082465, -1.6254E+00
1725611565.210291, -1.6254E+00
1725611565.3481257, -1.6254E+00
1725611565.4743288, -1.6254E+00
1725611565.5986807, -1.6254E+00
1725611565.7354157, -1.6254E+00
1725611565.861053, -1.6254E+00
1725611565.9898396, -1.6255E+00
1725611566.1276278, -1.6254E+00
1725611566.271721, -1.6254E+00
1725611566.4066327, -1.6254E+00
1725611566.5385885, -1.6255E+00
1725611566.671333, -1.6255E+00
1725611566.7993255, -1.6254E+00
1725611566.9450727, -1.6254E+00
1725611567.077891, -1.6254E+00
1725611567.2033613, -1.6254E+00
1725611567.3499126, -1.6254E+00
1725611567.4825926, -1.6254E+00
1725611567.6190114, -1.6254E+00
1725611567.742808, -1.6254E+00
1725611567.8696706, -1.6254E+00
1725611567.9953864, -1.6254E+00
1725611568.129508, -1.6254E+00
1725611568.2551773, -1.6254E+00
1725611568.3799133, -1.6254E+00
1725611568.503684, -1.6254E+00
1725611568.6280613, -1.6254E+00
1725611568.752937, -1.6254E+00
1725611568.8895314, -1.6253E+00
1725611569.0128405, -1.6254E+00
1725611569.1392205, -1.6254E+00
1725611569.2777667, -1.6254E+00
1725611569.4144976, -1.6255E+00
1725611569.5390913, -1.6255E+00
1725611569.6637907, -1.6255E+00
1725611569.794888, -1.6255E+00
1725611569.9292138, -1.6255E+00
1725611570.0531044, -1.6255E+00
1725611570.1767404, -1.6255E+00
1725611570.30265, -1.6255E+00
1725611570.4284704, -1.6254E+00
1725611570.5517197, -1.6254E+00
1725611570.6783345, -1.6254E+00
1725611570.8159995, -1.6254E+00
1725611570.942346, -1.6254E+00
1725611571.0788636, -1.6254E+00
1725611571.2095025, -1.6254E+00
1725611571.3447597, -1.6254E+00
1725611571.4697444, -1.6254E+00
1725611571.596843, -1.6254E+00
1725611571.7349114, -1.6254E+00
1725611571.858623, -1.6254E+00
1725611571.982272, -1.6255E+00
1725611572.1079044, -1.6255E+00
1725611572.2312145, -1.6255E+00
1725611572.3699687, -1.6255E+00
1725611572.494008, -1.6255E+00
1725611572.6189206, -1.6255E+00
1725611572.7657535, -1.6255E+00
1725611572.9033847, -1.6254E+00
1725611573.0390215, -1.6254E+00
1725611573.1716666, -1.6254E+00
1725611573.3104126, -1.6254E+00
1725611573.4431498, -1.6254E+00
1725611573.566839, -1.6255E+00
1725611573.6897228, -1.6254E+00
1725611573.815397, -1.6254E+00
1725611573.9390674, -1.6254E+00
1725611574.0622885, -1.6254E+00
1725611574.2001762, -1.6254E+00
1725611574.3240206, -1.6254E+00
1725611574.4595358, -1.6254E+00
1725611574.5854652, -1.6255E+00
1725611574.7082913, -1.6255E+00
1725611574.8319633, -1.6254E+00
1725611574.970173, -1.6255E+00
1725611575.0939963, -1.6254E+00
1725611575.2227201, -1.6254E+00
1725611575.360624, -1.6254E+00
1725611575.4935381, -1.6254E+00
1725611575.6302545, -1.6254E+00
1725611575.7657726, -1.6254E+00
1725611575.8905568, -1.6255E+00
1725611576.0156052, -1.6255E+00
1725611576.140124, -1.6255E+00
1725611576.2642176, -1.6255E+00
1725611576.3880823, -1.6254E+00
1725611576.512917, -1.6254E+00
1725611576.6376133, -1.6254E+00
1725611576.760677, -1.6254E+00
1725611576.8969693, -1.6255E+00
1725611577.0238771, -1.6255E+00
1725611577.1495886, -1.6255E+00
1725611577.2762554, -1.6255E+00
1725611577.4213963, -1.6255E+00
1725611577.5510848, -1.6254E+00
1725611577.675901, -1.6254E+00
1725611577.7991312, -1.6255E+00
1725611577.9218788, -1.6255E+00
1725611578.0509462, -1.6255E+00
1725611578.174184, -1.6255E+00
1725611578.2998486, -1.6255E+00
1725611578.437579, -1.6255E+00
1725611578.580378, -1.6255E+00
1725611578.7138608, -1.6255E+00
1725611578.850346, -1.6255E+00
1725611578.9791594, -1.6254E+00
1725611579.1173024, -1.6254E+00
1725611579.2409942, -1.6254E+00
1725611579.3785317, -1.6254E+00
1725611579.5015428, -1.6254E+00
1725611579.6273408, -1.6255E+00
1725611579.7601235, -1.6255E+00
1725611579.8956401, -1.6255E+00
1725611580.0215576, -1.6255E+00
1725611580.1571152, -1.6255E+00
1725611580.2809691, -1.6255E+00
1725611580.4051805, -1.6255E+00
1725611580.529256, -1.6255E+00
1725611580.655449, -1.6255E+00
1725611580.7798338, -1.6255E+00
1725611580.9027793, -1.6255E+00
1725611581.028532, -1.6255E+00
1725611581.1534529, -1.6255E+00
1725611581.2782488, -1.6255E+00
1725611581.416174, -1.6255E+00
1725611581.5550878, -1.6255E+00
1725611581.6918354, -1.6255E+00
1725611581.8153596, -1.6255E+00
1725611581.9402804, -1.6255E+00
1725611582.0709996, -1.6255E+00
1725611582.205598, -1.6255E+00
1725611582.3293424, -1.6255E+00
1725611582.4547486, -1.6255E+00
1725611582.5924084, -1.6255E+00
1725611582.7180743, -1.6255E+00
1725611582.841084, -1.6255E+00
1725611582.9641724, -1.6255E+00
1725611583.088237, -1.6255E+00
1725611583.2261546, -1.6255E+00
1725611583.3529956, -1.6255E+00
1725611583.4896533, -1.6255E+00
1725611583.6144855, -1.6255E+00
1725611583.7371995, -1.6255E+00
1725611583.8612645, -1.6255E+00
1725611583.985963, -1.6255E+00
1725611584.1108422, -1.6255E+00
1725611584.2482212, -1.6255E+00
1725611584.3719127, -1.6255E+00
1725611584.5112267, -1.6255E+00
1725611584.6367729, -1.6256E+00
1725611584.775401, -1.6256E+00
1725611584.9141414, -1.6256E+00
1725611585.055142, -1.6256E+00
1725611585.1901832, -1.6255E+00
1725611585.3149128, -1.6255E+00
1725611585.4536095, -1.6255E+00
1725611585.5773265, -1.6255E+00
1725611585.7001917, -1.6255E+00
1725611585.8268323, -1.6255E+00
1725611585.9669645, -1.6255E+00
1725611586.0902448, -1.6255E+00
1725611586.2132933, -1.6255E+00
1725611586.3511882, -1.6255E+00
1725611586.475926, -1.6255E+00
1725611586.6141562, -1.6255E+00
1725611586.749002, -1.6255E+00
1725611586.8750405, -1.6255E+00
1725611586.9985006, -1.6255E+00
1725611587.1242118, -1.6255E+00
1725611587.2473392, -1.6255E+00
1725611587.387038, -1.6255E+00
1725611587.5101898, -1.6255E+00
1725611587.6480324, -1.6255E+00
1725611587.7732742, -1.6255E+00
1725611587.9005826, -1.6255E+00
1725611588.0401511, -1.6256E+00
1725611588.1769574, -1.6256E+00
1725611588.3021061, -1.6256E+00
1725611588.4383628, -1.6256E+00
1725611588.5643144, -1.6256E+00
1725611588.7035525, -1.6256E+00
1725611588.828592, -1.6256E+00
1725611588.9516354, -1.6255E+00
1725611589.0784535, -1.6255E+00
1725611589.2170813, -1.6255E+00
1725611589.3561306, -1.6256E+00
1725611589.479904, -1.6256E+00
1725611589.60726, -1.6256E+00
1725611589.7441854, -1.6256E+00
1725611589.871182, -1.6256E+00
1725611590.0085988, -1.6256E+00
1725611590.131468, -1.6255E+00
1725611590.2558255, -1.6255E+00
1725611590.3815558, -1.6255E+00
1725611590.519499, -1.6255E+00
1725611590.6427057, -1.6255E+00
1725611590.7671905, -1.6255E+00
1725611590.8915665, -1.6255E+00
1725611591.0289435, -1.6255E+00
1725611591.1546884, -1.6255E+00
1725611591.293664, -1.6255E+00
1725611591.4173324, -1.6255E+00
1725611591.5450287, -1.6255E+00
1725611591.6808126, -1.6255E+00
1725611591.8065858, -1.6255E+00
1725611591.9323297, -1.6255E+00
1725611592.0561771, -1.6255E+00
1725611592.179952, -1.6255E+00
1725611592.303359, -1.6255E+00
1725611592.4414487, -1.6255E+00
1725611592.5651586, -1.6256E+00
1725611592.7031634, -1.6256E+00
1725611592.8398674, -1.6256E+00
1725611592.965304, -1.6256E+00
1725611593.102194, -1.6256E+00
1725611593.229137, -1.6256E+00
1725611593.3525698, -1.6256E+00
1725611593.4777749, -1.6256E+00
1725611593.6024327, -1.6256E+00
1725611593.743024, -1.6256E+00
1725611593.8795516, -1.6256E+00
1725611594.0024512, -1.6256E+00
1725611594.1314676, -1.6256E+00
1725611594.267967, -1.6256E+00
1725611594.391638, -1.6256E+00
1725611594.5176795, -1.6256E+00
1725611594.655387, -1.6256E+00
1725611594.792178, -1.6256E+00
1725611594.915657, -1.6256E+00
1725611595.041793, -1.6256E+00
1725611595.1806614, -1.6255E+00
1725611595.3045294, -1.6255E+00
1725611595.442898, -1.6256E+00
1725611595.5664628, -1.6256E+00
1725611595.6902032, -1.6256E+00
1725611595.8168366, -1.6256E+00
1725611595.9398975, -1.6256E+00
1725611596.0657356, -1.6256E+00
1725611596.1888788, -1.6256E+00
1725611596.3115487, -1.6256E+00
1725611596.4370978, -1.6256E+00
1725611596.574909, -1.6257E+00
1725611596.7028828, -1.6256E+00
1725611596.8254356, -1.6256E+00
1725611596.9481502, -1.6256E+00
1725611597.0730932, -1.6256E+00
1725611597.1961167, -1.6256E+00
1725611597.3218725, -1.6256E+00
1725611597.447402, -1.6256E+00
1725611597.5740476, -1.6256E+00
1725611597.6970356, -1.6256E+00
1725611597.8214633, -1.6255E+00
1725611597.9577653, -1.6255E+00
1725611598.083675, -1.6255E+00
1725611598.221756, -1.6255E+00
1725611598.3490996, -1.6255E+00
1725611598.4864128, -1.6255E+00
1725611598.6109624, -1.6255E+00
1725611598.7481215, -1.6255E+00
1725611598.872281, -1.6255E+00
1725611598.9956572, -1.6255E+00
1725611599.119405, -1.6255E+00
1725611599.2436414, -1.6255E+00
1725611599.3670495, -1.6255E+00
1725611599.491246, -1.6255E+00
1725611599.6143513, -1.6255E+00
1725611599.7514176, -1.6255E+00
1725611599.8763845, -1.6256E+00
1725611600.015792, -1.6256E+00
1725611600.138463, -1.6256E+00
1725611600.2622986, -1.6255E+00
1725611600.3879244, -1.6255E+00
1725611600.515007, -1.6255E+00
1725611600.6378644, -1.6255E+00
1725611600.7621222, -1.6255E+00
1725611600.88779, -1.6255E+00
1725611601.0262814, -1.6255E+00
1725611601.1516042, -1.6255E+00
1725611601.275512, -1.6255E+00
1725611601.4016852, -1.6255E+00
1725611601.5252883, -1.6255E+00
1725611601.665209, -1.6255E+00
1725611601.8038747, -1.6254E+00
1725611601.9415638, -1.6254E+00
1725611602.0669947, -1.6254E+00
1725611602.2051828, -1.6255E+00
1725611602.3302226, -1.6255E+00
1725611602.4559965, -1.6255E+00
1725611602.5788693, -1.6255E+00
1725611602.7021782, -1.6255E+00
1725611602.8242717, -1.6255E+00
1725611602.9468791, -1.6255E+00
1725611603.0726206, -1.6255E+00
1725611603.1995525, -1.6255E+00
1725611603.3371804, -1.6255E+00
1725611603.4619517, -1.6255E+00
1725611603.5976722, -1.6255E+00
1725611603.735771, -1.6255E+00
1725611603.8608224, -1.6255E+00
1725611603.9865549, -1.6255E+00
1725611604.1100032, -1.6255E+00
1725611604.234288, -1.6255E+00
1725611604.3588254, -1.6255E+00
1725611604.4924686, -1.6254E+00
1725611604.627108, -1.6255E+00
1725611604.7597535, -1.6255E+00
1725611604.8943937, -1.6254E+00
1725611605.0310318, -1.6254E+00
1725611605.1557024, -1.6254E+00
1725611605.2940876, -1.6254E+00
1725611605.4307678, -1.6254E+00
1725611605.5545075, -1.6254E+00
1725611605.6804705, -1.6254E+00
1725611605.8042736, -1.6254E+00
1725611605.9417686, -1.6255E+00
1725611606.0798562, -1.6255E+00
1725611606.203903, -1.6255E+00
1725611606.3402739, -1.6255E+00
1725611606.462615, -1.6255E+00
1725611606.5873349, -1.6255E+00
1725611606.7121208, -1.6255E+00
1725611606.8487556, -1.6255E+00
1725611606.9767134, -1.6255E+00
1725611607.1121333, -1.6255E+00
1725611607.2378838, -1.6255E+00
1725611607.3764508, -1.6255E+00
1725611607.5032187, -1.6255E+00
1725611607.6432009, -1.6256E+00
1725611607.779658, -1.6255E+00
1725611607.9075346, -1.6255E+00
1725611608.042127, -1.6255E+00
1725611608.1660547, -1.6255E+00
1725611608.2922807, -1.6255E+00
1725611608.4188218, -1.6255E+00
1725611608.5446475, -1.6255E+00
1725611608.6685112, -1.6255E+00
1725611608.8049312, -1.6254E+00
1725611608.930597, -1.6254E+00
1725611609.0674515, -1.6255E+00
1725611609.2000623, -1.6255E+00
1725611609.3330438, -1.6255E+00
1725611609.4697149, -1.6255E+00
1725611609.5944526, -1.6255E+00
1725611609.7335405, -1.6255E+00
1725611609.8575275, -1.6255E+00
1725611609.9810183, -1.6255E+00
1725611610.1172073, -1.6255E+00
1725611610.254853, -1.6255E+00
1725611610.3778353, -1.6254E+00
1725611610.500402, -1.6254E+00
1725611610.6273985, -1.6254E+00
1725611610.7631269, -1.6254E+00
1725611610.9009187, -1.6254E+00
1725611611.0396895, -1.6254E+00
1725611611.1630147, -1.6254E+00
1725611611.2882867, -1.6254E+00
1725611611.411549, -1.6254E+00
1725611611.5483627, -1.6254E+00
1725611611.6837697, -1.6254E+00
1725611611.8078403, -1.6254E+00
1725611611.933018, -1.6254E+00
1725611612.0702536, -1.6254E+00
1725611612.2079926, -1.6254E+00
1725611612.331948, -1.6254E+00
1725611612.4563036, -1.6254E+00
1725611612.5813131, -1.6254E+00
1725611612.7064662, -1.6255E+00
1725611612.832423, -1.6255E+00
1725611612.971486, -1.6255E+00
1725611613.1019738, -1.6255E+00
1725611613.238806, -1.6255E+00
1725611613.3759987, -1.6255E+00
1725611613.5134788, -1.6256E+00
1725611613.652339, -1.6256E+00
1725611613.7912726, -1.6255E+00
1725611613.9160674, -1.6255E+00
1725611614.040733, -1.6255E+00
1725611614.163851, -1.6255E+00
1725611614.2906775, -1.6254E+00
1725611614.4289563, -1.6254E+00
1725611614.5529583, -1.6254E+00
1725611614.679245, -1.6254E+00
1725611614.8047044, -1.6254E+00
1725611614.9299757, -1.6255E+00
1725611615.0660434, -1.6255E+00
1725611615.1921446, -1.6255E+00
1725611615.329647, -1.6255E+00
1725611615.453727, -1.6254E+00
1725611615.5786374, -1.6254E+00
1725611615.7128742, -1.6254E+00
1725611615.841176, -1.6254E+00
1725611615.9704838, -1.6255E+00
1725611616.1056037, -1.6255E+00
1725611616.2283854, -1.6255E+00
1725611616.3601243, -1.6255E+00
1725611616.4936702, -1.6255E+00
1725611616.6179142, -1.6255E+00
1725611616.7545474, -1.6255E+00
1725611616.87977, -1.6255E+00
1725611617.0050066, -1.6255E+00
1725611617.134922, -1.6255E+00
1725611617.2687979, -1.6255E+00
1725611617.3938174, -1.6255E+00
1725611617.528623, -1.6255E+00
1725611617.6552806, -1.6255E+00
1725611617.7923646, -1.6255E+00
1725611617.9170845, -1.6255E+00
1725611618.0552404, -1.6255E+00
1725611618.1781962, -1.6255E+00
1725611618.316499, -1.6255E+00
1725611618.4533284, -1.6255E+00
1725611618.5825326, -1.6255E+00
1725611618.71747, -1.6255E+00
1725611618.8417766, -1.6254E+00
1725611618.9824324, -1.6254E+00
1725611619.119197, -1.6254E+00
1725611619.2443297, -1.6255E+00
1725611619.3699143, -1.6255E+00
1725611619.4951072, -1.6255E+00
1725611619.633076, -1.6256E+00
1725611619.7567477, -1.6256E+00
1725611619.8939617, -1.6256E+00
1725611620.0168426, -1.6256E+00
1725611620.1429315, -1.6256E+00
1725611620.2816675, -1.6255E+00
1725611620.4186077, -1.6256E+00
1725611620.5434914, -1.6256E+00
1725611620.684448, -1.6256E+00
1725611620.8200629, -1.6256E+00
1725611620.9464707, -1.6256E+00
1725611621.0699763, -1.6256E+00
1725611621.21283, -1.6256E+00
1725611621.3505514, -1.6256E+00
1725611621.4866595, -1.6256E+00
1725611621.6139033, -1.6256E+00
1725611621.7397892, -1.6255E+00
1725611621.8767412, -1.6255E+00
1725611622.0145874, -1.6256E+00
1725611622.1522586, -1.6256E+00
1725611622.2756371, -1.6256E+00
1725611622.3987412, -1.6256E+00
1725611622.5380323, -1.6256E+00
1725611622.675878, -1.6255E+00
1725611622.8013377, -1.6255E+00
1725611622.9382393, -1.6255E+00
1725611623.0659401, -1.6255E+00
1725611623.2017524, -1.6255E+00
